ticker,year,fieldid,fieldname,value,valuescore
BEN,2013,1,ESGScore,B,0.6529688004
BEN,2014,1,ESGScore,B,0.6128123078
BEN,2015,1,ESGScore,B,0.5939104980
BEN,2016,1,ESGScore,B,0.5963579251
BEN,2017,1,ESGScore,B,0.6286864766
BEN,2018,1,ESGScore,B-,0.5604380794
BEN,2019,1,ESGScore,B-,0.5438170084
BEN,2020,1,ESGScore,B,0.6101775430
BEN,2021,1,ESGScore,B,0.6569076151
BEN,2022,1,ESGScore,B,0.6485657181
BEN,2023,1,ESGScore,B,0.5934926063
TAP,2011,1,ESGScore,D+,0.2308601820
TAP,2012,1,ESGScore,D+,0.2454691758
TAP,2013,1,ESGScore,D+,0.2133046381
TAP,2014,1,ESGScore,D+,0.1985539063
TAP,2015,1,ESGScore,D+,0.2226455140
TAP,2016,1,ESGScore,D,0.1290070954
TAP,2017,1,ESGScore,D,0.1017043420
TAP,2018,1,ESGScore,D,0.1198434167
TAP,2019,1,ESGScore,D,0.1561420250
COH,2011,1,ESGScore,D+,0.2421936886
COH,2012,1,ESGScore,C-,0.2678927354
COH,2013,1,ESGScore,C-,0.3025540273
COH,2014,1,ESGScore,C,0.3571896014
COH,2015,1,ESGScore,C+,0.4388025616
COH,2016,1,ESGScore,C,0.3844270749
COH,2017,1,ESGScore,C+,0.4877506536
COH,2018,1,ESGScore,B-,0.5325738625
COH,2019,1,ESGScore,B,0.6626369934
COH,2020,1,ESGScore,B,0.5834737651
COH,2021,1,ESGScore,B,0.5983516935
COH,2022,1,ESGScore,B,0.6368148806
COH,2023,1,ESGScore,B-,0.5748143956
CSR,2011,1,ESGScore,C+,0.4234789230
CSR,2012,1,ESGScore,C+,0.4733371960
CSR,2013,1,ESGScore,C+,0.4674928979
CSR,2014,1,ESGScore,C,0.3966254147
CSR,2015,1,ESGScore,C+,0.4742679549
CSR,2016,1,ESGScore,B-,0.5297985461
CSR,2017,1,ESGScore,C+,0.4724510302
CSR,2018,1,ESGScore,B-,0.5337589281
CSR,2019,1,ESGScore,B-,0.5492899679
CSR,2020,1,ESGScore,B-,0.5678744992
CSR,2021,1,ESGScore,B-,0.5401032463
CSR,2022,1,ESGScore,B-,0.5348149494
CSR,2023,1,ESGScore,B-,0.5319044837
ANN,2011,1,ESGScore,B-,0.5527075636
ANN,2012,1,ESGScore,C+,0.4917472520
ANN,2013,1,ESGScore,B-,0.5242106405
ANN,2014,1,ESGScore,B-,0.5761270883
ANN,2015,1,ESGScore,B-,0.5815338452
ANN,2016,1,ESGScore,B,0.6365039152
ANN,2017,1,ESGScore,B+,0.6906926456
ANN,2018,1,ESGScore,A-,0.7517575027
ANN,2019,1,ESGScore,B+,0.7328506745
ANN,2020,1,ESGScore,A-,0.7997081168
ANN,2021,1,ESGScore,A-,0.7620437986
ANN,2022,1,ESGScore,B+,0.7480752379
ANN,2023,1,ESGScore,A-,0.8021661519
NVT,2011,1,ESGScore,C+,0.4523852840
NVT,2012,1,ESGScore,C+,0.4768003414
NVT,2013,1,ESGScore,C+,0.4929046500
NVT,2014,1,ESGScore,C+,0.4841523776
NVT,2015,1,ESGScore,B-,0.5682449903
NVT,2016,1,ESGScore,B-,0.5510693754
NVT,2017,1,ESGScore,B-,0.5119799499
NVT,2018,1,ESGScore,C,0.3720416667
AEF,2019,1,ESGScore,B,0.6084508415
AEF,2020,1,ESGScore,B-,0.5152418948
AEF,2021,1,ESGScore,B-,0.5695992288
AEF,2022,1,ESGScore,B,0.5892013221
AEF,2023,1,ESGScore,B+,0.6894944596
EHL,2011,1,ESGScore,C-,0.3200951088
EHL,2012,1,ESGScore,C,0.3389236860
EHL,2013,1,ESGScore,C-,0.3216296630
EHL,2014,1,ESGScore,C,0.4022033701
EHL,2015,1,ESGScore,C+,0.4885721917
EHL,2016,1,ESGScore,C+,0.4348140033
EHL,2017,1,ESGScore,C,0.4156704913
EHL,2018,1,ESGScore,C,0.3384547031
EHL,2019,1,ESGScore,C-,0.3175277521
EHL,2020,1,ESGScore,C-,0.3053383688
EHL,2021,1,ESGScore,C-,0.2940407087
EHL,2022,1,ESGScore,C+,0.4808552490
EHL,2023,1,ESGScore,C+,0.4546738024
ALK,2011,1,ESGScore,D,0.1382528374
ALK,2012,1,ESGScore,D+,0.1666989647
ALK,2013,1,ESGScore,D+,0.1796379842
ALK,2014,1,ESGScore,D+,0.1804681939
ALK,2015,1,ESGScore,C-,0.2605706825
ALK,2016,1,ESGScore,C-,0.2658700011
ALK,2017,1,ESGScore,D+,0.2059235010
ALK,2018,1,ESGScore,D,0.1649151765
ALK,2019,1,ESGScore,D+,0.1877802165
ALK,2020,1,ESGScore,D+,0.2450700173
ALK,2021,1,ESGScore,C-,0.3098999398
ALK,2022,1,ESGScore,C-,0.2595253747
ALK,2023,1,ESGScore,D+,0.2320562831
PBG,2011,1,ESGScore,B-,0.5503794158
PBG,2012,1,ESGScore,C+,0.4578842129
PBG,2013,1,ESGScore,C+,0.4745473762
PBG,2014,1,ESGScore,C+,0.4277047345
PBG,2015,1,ESGScore,B-,0.5409118815
SIR,2012,1,ESGScore,D,0.1031778799
SIR,2013,1,ESGScore,D,0.1025111482
SIR,2014,1,ESGScore,D,0.0849232277
EWC,2011,1,ESGScore,D-,0.0594911959
EWC,2012,1,ESGScore,D-,0.0511486603
EWC,2013,1,ESGScore,D-,0.0531756960
EWC,2014,1,ESGScore,D-,0.0599680096
EWC,2015,1,ESGScore,D-,0.0503080238
EWC,2016,1,ESGScore,D-,0.0635878205
EWC,2017,1,ESGScore,D-,0.0553843481
EWC,2018,1,ESGScore,D-,0.0785482766
EWC,2019,1,ESGScore,D-,0.0660084925
EWC,2020,1,ESGScore,D-,0.0439677394
EWC,2021,1,ESGScore,D-,0.0402655992
EWC,2022,1,ESGScore,D-,0.0364866384
EWC,2023,1,ESGScore,D-,0.0261104307
PEM,2011,1,ESGScore,C-,0.3325335778
PEM,2012,1,ESGScore,C-,0.3253436777
MPO,2011,1,ESGScore,D+,0.1680503693
MPO,2012,1,ESGScore,D+,0.2263065344
MPO,2013,1,ESGScore,D,0.1571672858
MPO,2014,1,ESGScore,D,0.0907514438
MPO,2015,1,ESGScore,D,0.1284764871
MPO,2016,1,ESGScore,D-,0.0801877251
MPO,2017,1,ESGScore,D-,0.0487133038
MPO,2018,1,ESGScore,D-,0.0568872225
MPO,2019,1,ESGScore,D-,0.0621890674
MPO,2020,1,ESGScore,D,0.1151435230
EYPT,2017,1,ESGScore,C-,0.2634423503
EYPT,2018,1,ESGScore,D+,0.1958175605
EYPT,2019,1,ESGScore,C-,0.3144870026
EYPT,2020,1,ESGScore,C-,0.3181825557
EYPT,2021,1,ESGScore,C,0.3504902001
EYPT,2022,1,ESGScore,C+,0.4485811864
EYPT,2023,1,ESGScore,C+,0.4221975131
WBA,2015,1,ESGScore,D,0.0895079621
WBA,2016,1,ESGScore,D-,0.0346658658
WBA,2017,1,ESGScore,D,0.0894896236
WBA,2018,1,ESGScore,D-,0.0625790210
WHC,2011,1,ESGScore,C,0.3824103038
WHC,2012,1,ESGScore,C,0.3766729233
WHC,2013,1,ESGScore,C+,0.4246739367
WHC,2014,1,ESGScore,B-,0.5808282561
WHC,2015,1,ESGScore,C+,0.4947946301
WHC,2016,1,ESGScore,B-,0.5163331860
WHC,2017,1,ESGScore,B,0.5943708829
WHC,2018,1,ESGScore,B-,0.5820129906
WHC,2019,1,ESGScore,B-,0.5552140672
WHC,2020,1,ESGScore,B-,0.5700269988
WHC,2021,1,ESGScore,B-,0.5449759396
WHC,2022,1,ESGScore,B-,0.5360927480
WHC,2023,1,ESGScore,B-,0.5372600727
OGC,2011,1,ESGScore,B-,0.5064946416
OGC,2012,1,ESGScore,B-,0.5283891212
OGC,2013,1,ESGScore,B,0.5854123109
OGC,2014,1,ESGScore,B-,0.5757235804
OGC,2015,1,ESGScore,B,0.6580996735
OGC,2016,1,ESGScore,B,0.6095755191
OGC,2017,1,ESGScore,B,0.5892414135
OGC,2018,1,ESGScore,C+,0.4187075408
OGC,2019,1,ESGScore,B,0.6447805271
OGC,2020,1,ESGScore,B,0.6536627657
OGC,2021,1,ESGScore,B,0.5962999605
OGC,2022,1,ESGScore,B,0.6477599824
OGC,2023,1,ESGScore,B,0.6409401621
CCP,2011,1,ESGScore,C-,0.2847327283
CCP,2012,1,ESGScore,D+,0.2312923833
CCP,2013,1,ESGScore,D+,0.2384610638
CCP,2014,1,ESGScore,C,0.3530566753
CCP,2015,1,ESGScore,C,0.3745653969
CCP,2016,1,ESGScore,C,0.3853313600
CCP,2017,1,ESGScore,C,0.4141376938
CCP,2018,1,ESGScore,C+,0.4771958517
CCP,2019,1,ESGScore,C+,0.4369068521
CCP,2020,1,ESGScore,C+,0.4505670669
CCP,2021,1,ESGScore,B-,0.5352060259
CCP,2022,1,ESGScore,B-,0.5106246746
CCP,2023,1,ESGScore,C+,0.4593935773
GPT,2011,1,ESGScore,A-,0.7771117611
GPT,2012,1,ESGScore,A-,0.8161685771
GPT,2013,1,ESGScore,A-,0.7724570191
GPT,2014,1,ESGScore,A-,0.7986681189
GPT,2015,1,ESGScore,A-,0.7777450802
GPT,2016,1,ESGScore,A-,0.7707972259
GPT,2017,1,ESGScore,A-,0.7820596221
GPT,2018,1,ESGScore,A-,0.7514986521
GPT,2019,1,ESGScore,A-,0.7791936907
GPT,2020,1,ESGScore,A-,0.8060819742
GPT,2021,1,ESGScore,A-,0.8186603547
GPT,2022,1,ESGScore,A-,0.8100089389
GPT,2023,1,ESGScore,A,0.8374104542
ALD,2011,1,ESGScore,C,0.3704747166
ALD,2012,1,ESGScore,C,0.3657060599
ALD,2013,1,ESGScore,C,0.3951913123
ALD,2014,1,ESGScore,C+,0.4248388281
ALD,2015,1,ESGScore,C+,0.4372801220
ALD,2016,1,ESGScore,C+,0.4372331760
ALD,2017,1,ESGScore,C+,0.4406536032
ALD,2018,1,ESGScore,B+,0.6940560412
ALD,2019,1,ESGScore,B+,0.7231471138
ALD,2020,1,ESGScore,B+,0.7095619368
ALD,2021,1,ESGScore,B+,0.7047685651
ALD,2022,1,ESGScore,B+,0.6890417662
ALD,2023,1,ESGScore,B,0.6552037464
STO,2011,1,ESGScore,B,0.6504793564
STO,2012,1,ESGScore,B,0.6613512168
STO,2013,1,ESGScore,B,0.6344399240
STO,2014,1,ESGScore,B,0.6023440560
STO,2015,1,ESGScore,B-,0.5743199032
STO,2016,1,ESGScore,C+,0.4212133282
STO,2017,1,ESGScore,C,0.3699946177
STO,2018,1,ESGScore,C-,0.3299767913
STO,2019,1,ESGScore,C,0.4114496165
STO,2020,1,ESGScore,C+,0.4348876141
STO,2021,1,ESGScore,C+,0.4613992403
STO,2022,1,ESGScore,C+,0.4700001138
STO,2023,1,ESGScore,C+,0.4547187020
BLD,2011,1,ESGScore,B,0.6150590206
BLD,2012,1,ESGScore,B,0.6159074723
BLD,2013,1,ESGScore,B-,0.5177466316
BLD,2014,1,ESGScore,C+,0.4464286054
BLD,2015,1,ESGScore,B-,0.5091169136
BLD,2016,1,ESGScore,B-,0.5231388107
BLD,2017,1,ESGScore,B,0.6386522819
BLD,2018,1,ESGScore,B,0.6476324642
BLD,2019,1,ESGScore,A-,0.7902138124
BLD,2020,1,ESGScore,A-,0.7813755226
BLD,2021,1,ESGScore,B+,0.7338553500
BLD,2022,1,ESGScore,B+,0.6696441879
BLD,2023,1,ESGScore,B,0.6426426930
IAG,2011,1,ESGScore,A,0.8333814955
IAG,2012,1,ESGScore,A-,0.7719764518
IAG,2013,1,ESGScore,A-,0.8031301384
IAG,2014,1,ESGScore,A-,0.7808792426
IAG,2015,1,ESGScore,A-,0.8087561068
IAG,2016,1,ESGScore,A-,0.8103801236
IAG,2017,1,ESGScore,A-,0.8020398722
IAG,2018,1,ESGScore,A-,0.7857694573
IAG,2019,1,ESGScore,A-,0.7939136469
IAG,2020,1,ESGScore,A-,0.7768324329
IAG,2021,1,ESGScore,A-,0.7780573724
IAG,2022,1,ESGScore,A-,0.7805120502
IAG,2023,1,ESGScore,A-,0.7664961767
RKN,2013,1,ESGScore,D,0.1025972875
RKN,2014,1,ESGScore,D+,0.1915532460
RKN,2015,1,ESGScore,D,0.1652699798
RKN,2016,1,ESGScore,D+,0.1681489138
RKN,2017,1,ESGScore,D,0.1434030983
RKN,2018,1,ESGScore,D+,0.2454138980
RKN,2019,1,ESGScore,C-,0.2572327206
RKN,2020,1,ESGScore,D+,0.2207490716
RKN,2021,1,ESGScore,D+,0.1988665956
RKN,2022,1,ESGScore,C-,0.2910989609
RKN,2023,1,ESGScore,C-,0.2690759341
ABC,2011,1,ESGScore,B-,0.5335676883
ABC,2012,1,ESGScore,B-,0.5566812146
ABC,2013,1,ESGScore,B-,0.5304342747
ABC,2014,1,ESGScore,B-,0.5500095152
ABC,2015,1,ESGScore,B-,0.5148740344
ABC,2016,1,ESGScore,B-,0.5197571849
ABC,2017,1,ESGScore,B-,0.5156297196
ABC,2018,1,ESGScore,B-,0.5361265633
ABC,2019,1,ESGScore,B-,0.5417953759
ABC,2020,1,ESGScore,B-,0.5243353139
ABC,2021,1,ESGScore,B-,0.5286055713
ABC,2022,1,ESGScore,B-,0.5639869409
ATH,2013,1,ESGScore,D+,0.2224076539
ATH,2014,1,ESGScore,C-,0.2570962994
ATH,2015,1,ESGScore,C-,0.2572950205
ATH,2016,1,ESGScore,C-,0.2741048319
ATH,2017,1,ESGScore,C-,0.3079881476
ATH,2018,1,ESGScore,C,0.3376068987
ATH,2019,1,ESGScore,C-,0.3324601414
ATH,2020,1,ESGScore,C-,0.3294722640
ATH,2021,1,ESGScore,C-,0.2940279056
ATH,2022,1,ESGScore,C,0.3554537481
ATH,2023,1,ESGScore,C-,0.3139287261
NAN,2014,1,ESGScore,D,0.1569464154
NAN,2015,1,ESGScore,D,0.1081824840
NAN,2016,1,ESGScore,D+,0.2060159172
NAN,2017,1,ESGScore,C,0.3951803795
NAN,2018,1,ESGScore,C,0.3964155564
NAN,2019,1,ESGScore,B,0.6030576510
NAN,2020,1,ESGScore,B+,0.7030523070
NAN,2021,1,ESGScore,B+,0.6924183460
NAN,2022,1,ESGScore,B+,0.7152608742
NAN,2023,1,ESGScore,B+,0.6849673529
PNI,2018,1,ESGScore,C,0.3423267102
PNI,2019,1,ESGScore,C,0.3744836342
PNI,2020,1,ESGScore,C,0.3978593496
PNI,2021,1,ESGScore,B-,0.5032763727
PNI,2022,1,ESGScore,B,0.6214092887
PNI,2023,1,ESGScore,B,0.6315965842
ARI,2011,1,ESGScore,B,0.6405492955
ARI,2012,1,ESGScore,A-,0.7687255013
ARI,2013,1,ESGScore,B+,0.7481184134
ARI,2014,1,ESGScore,A-,0.7591969009
ARI,2015,1,ESGScore,B+,0.7187983911
MTS,2011,1,ESGScore,C+,0.4441009687
MTS,2012,1,ESGScore,C,0.3655876847
MTS,2013,1,ESGScore,C,0.3391396478
MTS,2014,1,ESGScore,C,0.3856668679
MTS,2015,1,ESGScore,C+,0.4693820262
MTS,2016,1,ESGScore,C+,0.4793338462
MTS,2017,1,ESGScore,C+,0.4500766637
MTS,2018,1,ESGScore,C+,0.4777210200
MTS,2019,1,ESGScore,C+,0.4866904459
MTS,2020,1,ESGScore,C+,0.4983606647
MTS,2021,1,ESGScore,B-,0.5180610188
MTS,2022,1,ESGScore,C+,0.4563102422
MTS,2023,1,ESGScore,B-,0.5284189706
TAH,2011,1,ESGScore,C,0.3776490544
TAH,2012,1,ESGScore,C,0.3896824214
TAH,2013,1,ESGScore,C+,0.4393001864
TAH,2014,1,ESGScore,B-,0.5615683549
TAH,2015,1,ESGScore,B-,0.5212265631
TAH,2016,1,ESGScore,B,0.5921170549
TAH,2017,1,ESGScore,B-,0.5729386065
TAH,2018,1,ESGScore,B,0.5977751755
TAH,2019,1,ESGScore,B,0.6306991859
TAH,2020,1,ESGScore,B,0.6254348683
TAH,2021,1,ESGScore,B,0.6661878765
TAH,2022,1,ESGScore,B,0.5851922134
TAH,2023,1,ESGScore,B,0.6048066345
RSG,2011,1,ESGScore,C-,0.3163852821
RSG,2012,1,ESGScore,D+,0.2270940126
RSG,2013,1,ESGScore,D+,0.2474780037
RSG,2014,1,ESGScore,D+,0.2141548873
RSG,2015,1,ESGScore,D,0.1626217927
RSG,2016,1,ESGScore,C-,0.2522818086
RSG,2017,1,ESGScore,C+,0.4659039302
RSG,2018,1,ESGScore,C,0.3959158953
RSG,2019,1,ESGScore,C,0.3662965403
RSG,2020,1,ESGScore,B-,0.5601838350
RSG,2021,1,ESGScore,C+,0.4814406656
RSG,2022,1,ESGScore,B-,0.5433101024
RSG,2023,1,ESGScore,B-,0.5415529715
FMS,2011,1,ESGScore,D+,0.2281507223
FMS,2012,1,ESGScore,D+,0.2347431636
FMS,2013,1,ESGScore,D,0.1579920401
FMS,2014,1,ESGScore,D+,0.2150650765
FMS,2015,1,ESGScore,D+,0.2492000875
FMS,2016,1,ESGScore,D+,0.2481283725
FMS,2017,1,ESGScore,D,0.1435142359
FMS,2018,1,ESGScore,D,0.0906446468
FMS,2019,1,ESGScore,D,0.0879433617
FMS,2020,1,ESGScore,D-,0.0801190833
FMS,2021,1,ESGScore,D,0.1378101676
FMS,2022,1,ESGScore,D,0.1100838960
FMS,2023,1,ESGScore,D,0.1069433274
AAC,2011,1,ESGScore,C,0.3912571682
AAC,2012,1,ESGScore,C,0.3396121242
AAC,2013,1,ESGScore,D+,0.2248653617
AAC,2014,1,ESGScore,D+,0.2266878163
AAC,2015,1,ESGScore,C-,0.2519920411
AAC,2016,1,ESGScore,C-,0.2727785076
AAC,2017,1,ESGScore,C-,0.3283021463
AAC,2018,1,ESGScore,C-,0.2609499347
AAC,2019,1,ESGScore,C-,0.2843949103
AAC,2020,1,ESGScore,C-,0.2971647495
AAC,2021,1,ESGScore,C-,0.3094740424
AAC,2022,1,ESGScore,C-,0.2681051855
AAC,2023,1,ESGScore,C,0.3517654582
EOS,2019,1,ESGScore,D+,0.1936053202
EOS,2020,1,ESGScore,D+,0.2006740538
EOS,2021,1,ESGScore,D+,0.2328548320
EOS,2022,1,ESGScore,C-,0.2654030292
EOS,2023,1,ESGScore,C-,0.2528749255
SKI,2011,1,ESGScore,D+,0.1947348976
SKI,2012,1,ESGScore,D+,0.2280790982
SKI,2013,1,ESGScore,C-,0.3219404398
SKI,2014,1,ESGScore,C-,0.3182915435
SKI,2015,1,ESGScore,C-,0.3131713103
SKI,2016,1,ESGScore,C-,0.3045444161
SKI,2017,1,ESGScore,C,0.3995589639
SKI,2018,1,ESGScore,C+,0.4482002746
SKI,2019,1,ESGScore,C+,0.4775683171
SKI,2020,1,ESGScore,C+,0.4452245969
SKI,2021,1,ESGScore,C+,0.4342862486
COE,2011,1,ESGScore,D+,0.1921287571
COE,2012,1,ESGScore,D+,0.1758046640
COE,2013,1,ESGScore,D+,0.2120671888
COE,2014,1,ESGScore,D+,0.1826952481
COE,2015,1,ESGScore,D+,0.2390385147
COE,2016,1,ESGScore,D+,0.2381097039
COE,2017,1,ESGScore,C-,0.2505683029
COE,2018,1,ESGScore,C,0.3349057984
COE,2019,1,ESGScore,C,0.3732667511
COE,2020,1,ESGScore,C,0.3525239809
COE,2021,1,ESGScore,C,0.3635128608
COE,2022,1,ESGScore,C-,0.3263876602
COE,2023,1,ESGScore,C,0.3346732759
AGI,2012,1,ESGScore,D+,0.1740044751
AGI,2013,1,ESGScore,D+,0.2295349639
AGI,2014,1,ESGScore,C-,0.3122031595
AGI,2015,1,ESGScore,C-,0.3050942385
AGI,2016,1,ESGScore,C,0.3649979681
AGI,2017,1,ESGScore,C,0.3597743757
AGI,2018,1,ESGScore,C,0.3646217176
AGI,2019,1,ESGScore,D+,0.2379885528
AGI,2020,1,ESGScore,D+,0.2006498865
AGI,2021,1,ESGScore,D+,0.2005872000
AGI,2022,1,ESGScore,D+,0.1921709980
AGI,2023,1,ESGScore,D+,0.1962559893
MCC,2011,1,ESGScore,B,0.6013642374
MOC,2013,1,ESGScore,C-,0.3167412549
MOC,2014,1,ESGScore,C,0.3641371491
MOC,2015,1,ESGScore,C,0.4120268555
MOC,2016,1,ESGScore,C+,0.4235182035
MOC,2017,1,ESGScore,C+,0.4682552511
MOC,2018,1,ESGScore,C+,0.4368911991
MOC,2019,1,ESGScore,C+,0.4628753863
MOC,2020,1,ESGScore,C,0.4107350193
VOC,2013,1,ESGScore,D,0.1364244891
VOC,2014,1,ESGScore,D,0.1146267452
VOC,2015,1,ESGScore,D,0.1376512172
VOC,2016,1,ESGScore,D+,0.2032490765
VOC,2017,1,ESGScore,D+,0.2181080491
VOC,2018,1,ESGScore,C-,0.2508623020
VOC,2019,1,ESGScore,C,0.3394900498
VOC,2020,1,ESGScore,C,0.3682930921
CIA,2019,1,ESGScore,D,0.1012847183
CIA,2020,1,ESGScore,B,0.5985082461
CIA,2021,1,ESGScore,B+,0.7001668790
CIA,2022,1,ESGScore,B+,0.6883606092
CIA,2023,1,ESGScore,B+,0.7157383523
ALL,2011,1,ESGScore,C-,0.3301842930
ALL,2012,1,ESGScore,C-,0.2762503221
ALL,2013,1,ESGScore,C,0.3449246619
ALL,2014,1,ESGScore,C,0.4040054744
ALL,2015,1,ESGScore,C,0.3800442893
ALL,2016,1,ESGScore,C,0.4050248441
ALL,2017,1,ESGScore,C,0.3954713950
ALL,2018,1,ESGScore,C,0.4065100916
ALL,2019,1,ESGScore,C+,0.4665460709
ALL,2020,1,ESGScore,C+,0.4813892605
ALL,2021,1,ESGScore,B-,0.5122827495
ALL,2022,1,ESGScore,B-,0.5360905966
ALL,2023,1,ESGScore,B,0.6139216820
COL,2019,1,ESGScore,B+,0.7492570538
COL,2020,1,ESGScore,A-,0.8080272736
COL,2021,1,ESGScore,A-,0.8258513495
COL,2022,1,ESGScore,A-,0.7902274045
COL,2023,1,ESGScore,A-,0.7733655057
TEN,2011,1,ESGScore,C,0.3904940093
TEN,2012,1,ESGScore,C-,0.3330379968
TEN,2013,1,ESGScore,C-,0.3170410831
TEN,2014,1,ESGScore,C-,0.3303007289
TEN,2015,1,ESGScore,C,0.3686593739
TEN,2016,1,ESGScore,C,0.3692895757
MGR,2011,1,ESGScore,A-,0.8136853520
MGR,2012,1,ESGScore,A-,0.8260922738
MGR,2013,1,ESGScore,A,0.8482803021
MGR,2014,1,ESGScore,A,0.8343985253
MGR,2015,1,ESGScore,A,0.8640390576
MGR,2016,1,ESGScore,A,0.8923912233
MGR,2017,1,ESGScore,A,0.9013953392
MGR,2018,1,ESGScore,A,0.8911372201
MGR,2019,1,ESGScore,A,0.8918102116
MGR,2020,1,ESGScore,A,0.9031816622
MGR,2021,1,ESGScore,A,0.8394972244
MGR,2022,1,ESGScore,A-,0.7880947984
MGR,2023,1,ESGScore,B+,0.7284484783
ENV,2011,1,ESGScore,C-,0.3094238697
ENV,2012,1,ESGScore,C-,0.2955979552
ENV,2013,1,ESGScore,C,0.3421684597
ENV,2014,1,ESGScore,C-,0.2586303802
DTZ,2011,1,ESGScore,D+,0.1777277690
DTZ,2012,1,ESGScore,D,0.1591598622
DTZ,2013,1,ESGScore,D,0.1390624621
DTZ,2014,1,ESGScore,D-,0.0441831204
DTZ,2015,1,ESGScore,D-,0.0719867964
DTZ,2016,1,ESGScore,D,0.0957851223
DTZ,2017,1,ESGScore,D,0.1127342213
DTZ,2018,1,ESGScore,D,0.1013187603
DTZ,2019,1,ESGScore,D,0.0966018787
DTZ,2020,1,ESGScore,D,0.1085084951
DTZ,2021,1,ESGScore,D,0.1009217439
DTZ,2022,1,ESGScore,D,0.0944925469
DTZ,2023,1,ESGScore,D,0.0846329886
WES,2011,1,ESGScore,B,0.6496249917
WES,2012,1,ESGScore,B+,0.6705611688
WES,2013,1,ESGScore,B,0.6650452867
WES,2014,1,ESGScore,B+,0.7287821888
WES,2015,1,ESGScore,B+,0.7026480286
WES,2016,1,ESGScore,B+,0.7426300796
WES,2017,1,ESGScore,B+,0.7489134984
WES,2018,1,ESGScore,A-,0.8081776646
WES,2019,1,ESGScore,A-,0.8299895006
WES,2020,1,ESGScore,A-,0.8186954712
WES,2021,1,ESGScore,A-,0.8064810433
WES,2022,1,ESGScore,A-,0.7640872109
WES,2023,1,ESGScore,A-,0.7693382516
CIM,2011,1,ESGScore,C+,0.4251740782
CIM,2012,1,ESGScore,C+,0.4224469381
CIM,2013,1,ESGScore,C+,0.4684296532
CIM,2014,1,ESGScore,C+,0.4231028978
CIM,2015,1,ESGScore,B-,0.5460012495
CIM,2016,1,ESGScore,B-,0.5601266923
CIM,2017,1,ESGScore,B-,0.5686393361
CIM,2018,1,ESGScore,B,0.5953348120
CIM,2019,1,ESGScore,B,0.6570343621
CIM,2020,1,ESGScore,B,0.6374904958
CIM,2021,1,ESGScore,B,0.6210097339
APE,2018,1,ESGScore,C-,0.3173376289
APE,2019,1,ESGScore,C-,0.2935035746
APE,2020,1,ESGScore,C-,0.2693550017
APE,2021,1,ESGScore,C-,0.2634625686
APE,2022,1,ESGScore,C,0.3993180491
APE,2023,1,ESGScore,C,0.4073412100
AJX,2016,1,ESGScore,D-,0.0401430002
AJX,2017,1,ESGScore,D-,0.0406810591
AJX,2018,1,ESGScore,D-,0.0620013955
AJX,2019,1,ESGScore,D-,0.0701503656
AJX,2020,1,ESGScore,D,0.0965740783
AJX,2021,1,ESGScore,D,0.1054516408
AJX,2022,1,ESGScore,D,0.1322664398
AJX,2023,1,ESGScore,D,0.0991498563
OSH,2011,1,ESGScore,B-,0.5275119428
OSH,2012,1,ESGScore,B-,0.5281930968
OSH,2013,1,ESGScore,B-,0.5202346867
OSH,2014,1,ESGScore,C+,0.4612515061
OSH,2015,1,ESGScore,C+,0.4335049017
OSH,2016,1,ESGScore,C+,0.4221523804
OSH,2017,1,ESGScore,C,0.3944758811
OSH,2018,1,ESGScore,B-,0.5089519147
OSH,2019,1,ESGScore,B-,0.5021123389
OSH,2020,1,ESGScore,B,0.6232130291
OSH,2021,1,ESGScore,B,0.6053824312
BNL,2011,1,ESGScore,D-,0.0707921509
BNL,2012,1,ESGScore,D,0.0992785566
BNL,2013,1,ESGScore,D,0.1028809565
BNL,2014,1,ESGScore,D-,0.0722780449
BNL,2015,1,ESGScore,D-,0.0627842839
BNL,2016,1,ESGScore,D,0.0847881836
BNL,2017,1,ESGScore,D,0.0882650140
ARB,2011,1,ESGScore,D-,0.0765926090
ARB,2012,1,ESGScore,D,0.1035414727
ARB,2013,1,ESGScore,D,0.1089018359
ARB,2014,1,ESGScore,D,0.1112927888
ARB,2015,1,ESGScore,D,0.1036376194
ARB,2016,1,ESGScore,C-,0.2542757077
ARB,2017,1,ESGScore,C-,0.2805333503
ARB,2018,1,ESGScore,D+,0.2351492171
ARB,2019,1,ESGScore,C-,0.3196339741
ARB,2020,1,ESGScore,C-,0.3255613653
ARB,2021,1,ESGScore,C-,0.3215296123
ARB,2022,1,ESGScore,C,0.3471883932
ARB,2023,1,ESGScore,C-,0.3316422541
PRX,2012,1,ESGScore,D,0.1515712956
PRX,2013,1,ESGScore,D+,0.1750513607
PRX,2014,1,ESGScore,D+,0.2195480558
PRX,2015,1,ESGScore,D+,0.2169957594
PRX,2016,1,ESGScore,D,0.1436129371
PRX,2017,1,ESGScore,D,0.0931329140
PRX,2018,1,ESGScore,D,0.1355301064
PRX,2019,1,ESGScore,D,0.1553714960
PRX,2020,1,ESGScore,D+,0.1957255530
PRX,2021,1,ESGScore,D+,0.1895293882
PRX,2022,1,ESGScore,D,0.1454989205
PRX,2023,1,ESGScore,D+,0.1724216982
API,2013,1,ESGScore,D+,0.2302383858
API,2014,1,ESGScore,C-,0.2834571046
API,2015,1,ESGScore,C-,0.2822606159
API,2016,1,ESGScore,C-,0.3094913515
